"Libellé","région","secteur","trimestre","nombre de salariés","date","part de salariés","part d’hommes","part de femmes","pop france métropolitaine","prop pop","pour 100000 habitants","pop région","estimation avec salariés et non salariés","pour 100000 habitants avec non salariés"
"Commerce, réparation d'automobiles et de motocycles","Île-de-France","Tertiaire","2013-T2",693187,2013.25,86.4632088486895,53.0752949025437,46.9247050974563,63697865,18.7644405638535,5799.491446800399,11952548.018368643,801713.248016363,6707.467284668443
"Construction","Île-de-France","Construction","2013-T2",282514,2013.25,76.1828913971963,88.349732295478,11.6502088424899,63697865,18.7644405638535,2363.6299102570706,11952548.018368643,370836.54193045915,3102.5731196441006
"Fabrication d'autres produits industriels","Île-de-France","Industrie","2013-T2",168557,2013.25,91.9752138798998,70.5466278308938,29.4533721691062,63697865,18.7644405638535,1410.2181370948024,11952548.018368643,183263.5042524607,1533.2588831337207
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Île-de-France","Industrie","2013-T2",71049,2013.25,97.5275216469567,74.0080713136318,25.9919286863682,63697865,18.7644405638535,594.4255558799018,11952548.018368643,72850.20556268493,609.4951925792637
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Île-de-France","Industrie","2013-T2",49159,2013.25,90.1449880537656,58.2836485601378,41.7163514398622,63697865,18.7644405638535,411.284689460796,11952548.018368643,54533.25920979641,456.2479826559981
"Fabrication de matériels de transport","Île-de-France","Industrie","2013-T2",83554,2013.25,98.88354186718,79.6381737247353,20.3618262752647,63697865,18.7644405638535,699.0475994875272,11952548.018368643,84497.37784699239,706.9402918702946
"Hébergement et restauration","Île-de-France","Tertiaire","2013-T2",286798,2013.25,83.2542911480777,51.8510871155374,48.1489128844626,63697865,18.7644405638535,2399.4716403502384,11952548.018368643,344484.3455454993,2882.0996578812874
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Île-de-France","Industrie","2013-T2",85853,2013.25,97.4136361028159,75.1400209064623,24.8599790935377,63697865,18.7644405638535,718.2819919908403,11952548.018368643,88132.4252278047,737.3526137888175
"Information et communication","Île-de-France","Tertiaire","2013-T2",376684,2013.25,88.5420667058806,67.6455575594651,32.3544424405349,63697865,18.7644405638535,3151.4953917868647,11952548.018368643,425429.4190480898,3559.3198905730483
"Transports et entreposage","Île-de-France","Tertiaire","2013-T2",358767,2013.25,93.7115299333192,73.2478106080033,26.752262450877,63697865,18.7644405638535,3001.5942997982343,11952548.018368643,382841.89816907485,3203.014935231588
"Activités financières et d'assurance","Île-de-France","Tertiaire","2013-T3",320618,2013.5,93.6750606278241,42.9260023853922,57.0739976146078,63697865,18.7644405638535,2682.423860646911,11952548.018368643,342266.1248908416,2863.5410990597816
"Activités immobilières","Île-de-France","Tertiaire","2013-T3",72279,2013.5,80.9033327097309,45.3980810861373,54.6019189138627,63697865,18.7644405638535,604.7162486937666,11952548.018368643,89339.9537189973,747.4553005911368
"Activités scientifiques et techniques, services administratifs et de soutien","Île-de-France","Tertiaire","2013-T3",982247,2013.5,85.245855562656,55.0917902567076,44.9082406298637,63697865,18.7644405638535,8217.887922227843,11952548.018368643,1152251.9112709768,9640.21988868147
"Administration publique, enseignement, santé humaine et action sociale","Île-de-France","Tertiaire","2013-T3",1155698,2013.5,93.8102897165811,31.7830081814805,68.2169918185195,63697865,18.7644405638535,9669.051303738135,11952548.018368643,1231952.2767615211,10307.026375198495
"Agriculture, sylviculture et pêche","Île-de-France","Agriculture","2013-T3",5367,2013.5,41.3813574082675,71.2588539247562,28.7411460752438,63697865,18.7644405638535,44.90255961952221,11952548.018368643,12969.60838439712,108.50915105687473
"Autres activités de services","Île-de-France","Tertiaire","2013-T3",354787,2013.5,78.9764741872223,38.3046311225266,61.6953688774734,63697865,18.7644405638535,2968.295960449306,11952548.018368643,449231.24721792334,3758.4559085439023
"Commerce, réparation d'automobiles et de motocycles","Île-de-France","Tertiaire","2013-T3",695808,2013.5,86.4632088486895,53.0752949025437,46.9247050974563,63697865,18.7644405638535,5821.419825552545,11952548.018368643,804744.5951464316,6732.828798593424
"Construction","Île-de-France","Construction","2013-T3",282702,2013.5,76.1828913971963,88.349732295478,11.6502088424899,63697865,18.7644405638535,2365.2027966383766,11952548.018368643,371083.31649696885,3104.6377385532273
"Fabrication d'autres produits industriels","Île-de-France","Industrie","2013-T3",166201,2013.5,91.9752138798998,70.5466278308938,29.4533721691062,63697865,18.7644405638535,1390.5068588269444,11952548.018368643,180701.94456630826,1511.8278068291881
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Île-de-France","Industrie","2013-T3",70810,2013.5,97.5275216469567,74.0080713136318,25.9919286863682,63697865,18.7644405638535,592.4259822355818,11952548.018368643,72605.14653117876,607.4449265512204
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Île-de-France","Industrie","2013-T3",49654,2013.5,90.1449880537656,58.2836485601378,41.7163514398622,63697865,18.7644405638535,415.42606583710744,11952548.018368643,55082.374596782494,460.8421109217219
"Fabrication de matériels de transport","Île-de-France","Industrie","2013-T3",82454,2013.5,98.88354186718,79.6381737247353,20.3618262752647,63697865,18.7644405638535,689.8445408735018,11952548.018368643,83384.95814677826,697.6333248662335
"Hébergement et restauration","Île-de-France","Tertiaire","2013-T3",287274,2013.5,83.2542911480777,51.8510871155374,48.1489128844626,63697865,18.7644405638535,2403.454054805035,11952548.018368643,345056.0878466299,2886.8830923443993
